,Longitude,Latitude,BTSName,Classification,Technology,Long-Lat-Tech
437,36.93379167,-0.634277778,Gikoe,Rural,UMTS,36.93379167-0.634277778UMTS
438,37.25332719,-0.633230036,KANGARU,Rural,GSM,37.25332719-0.633230036GSM
439,37.25332719,-0.633230036,KANGARU,Rural,UMTS,37.25332719-0.633230036UMTS
440,37.04860076,-0.632119057,Gathukeini,Rural,GSM,37.04860076-0.632119057GSM
441,37.04860076,-0.632119057,Gathukeini,Rural,UMTS,37.04860076-0.632119057UMTS
442,37.13526921,-0.627674995,Ngamwa,Rural,GSM,37.13526921-0.627674995GSM
443,37.13526921,-0.627674995,Ngamwa,Rural,UMTS,37.13526921-0.627674995UMTS
444,37.25554946,-0.623786434,Kagio,Rural,GSM,37.25554946-0.623786434GSM
445,37.25554946,-0.623786434,Kagio,Urban,UMTS,37.25554946-0.623786434UMTS
446,37.3658295,-0.620731134,Kimbimbi,Rural,GSM,37.3658295-0.620731134GSM
447,37.3658295,-0.620731134,Kimbimbi,Rural,UMTS,37.3658295-0.620731134UMTS
448,37.87972222,-0.6195,Ngiiri,Rural,GSM,37.87972222-0.6195GSM
449,37.31491667,-0.618,Karii,Rural,GSM,37.31491667-0.618GSM
450,37.31491667,-0.618,Karii,Rural,UMTS,37.31491667-0.618UMTS
451,37.50555556,-0.616861111,Rwika,Rural,GSM,37.50555556-0.616861111GSM
452,37.50555556,-0.616861111,Rwika,Rural,UMTS,37.50555556-0.616861111UMTS
453,39.78060049,-0.6101761370000001,Korakora,Rural,GSM,39.78060049-0.6101761370000001GSM
454,37.01832235,-0.604621513,EATON_Kamune,Rural,GSM,37.01832235-0.604621513GSM
455,37.01832235,-0.604621513,EATON_Kamune,Rural,UMTS,37.01832235-0.604621513UMTS
456,37.59883333,-0.602388889,Muchonoke,Rural,GSM,37.59883333-0.602388889GSM
457,37.59883333,-0.602388889,,Rural,UMTS,37.59883333-0.602388889UMTS
458,36.95054318,-0.600732981,Kiriaini,Rural,GSM,36.95054318-0.600732981GSM
459,36.95054318,-0.600732981,Kiriaini,Urban,UMTS,36.95054318-0.600732981UMTS
460,36.90269444,-0.600011111,EATON_Kagicha,Rural,GSM,36.90269444-0.600011111GSM
461,36.90269444,-0.600011111,EATON_Kagicha,Rural,UMTS,36.90269444-0.600011111UMTS
462,37.18322222,-0.599,Thigerechi,Rural,GSM,37.18322222-0.599GSM
463,37.18322222,-0.599,Thigerechi,Rural,UMTS,37.18322222-0.599UMTS
464,38.17433333,-0.595916667,EATON_Kyuso,Rural,GSM,38.17433333-0.595916667GSM
465,38.17433333,-0.595916667,EATON_Kyuso,Rural,UMTS,38.17433333-0.595916667UMTS
466,37.05261389,-0.5886388889999999,Muthuthi-ini,Rural,GSM,37.05261389-0.5886388889999999GSM
467,37.28433333,-0.587583333,Njega,Rural,GSM,37.28433333-0.587583333GSM
468,37.28433333,-0.587583333,Njega,Rural,UMTS,37.28433333-0.587583333UMTS
469,37.63639059,-0.584900958,Kiamakunguru_Hill,Rural,GSM,37.63639059-0.584900958GSM
470,37.63639059,-0.584900958,Kiamakunguru_Hill,Urban,UMTS,37.63639059-0.584900958UMTS
471,36.93013889,-0.574527778,Kagongo,Rural,GSM,36.93013889-0.574527778GSM
472,36.93013889,-0.574527778,Kagongo,Rural,UMTS,36.93013889-0.574527778UMTS
473,36.87581941,-0.574346454,Kariko,Rural,GSM,36.87581941-0.574346454GSM
474,36.87581941,-0.574346454,Kariko,Urban,UMTS,36.87581941-0.574346454UMTS
475,37.63913889,-0.573722222,Siakago,Rural,GSM,37.63913889-0.573722222GSM
476,37.63913889,-0.573722222,Siakago,Rural,UMTS,37.63913889-0.573722222UMTS
477,37.48275,-0.569416667,Embu_Don_Bosco,Rural,GSM,37.48275-0.569416667GSM
478,37.48275,-0.569416667,Embu_Don_Bosco,Rural,UMTS,37.48275-0.569416667UMTS
479,37.12536111,-0.566861111,Thangathi,Rural,UMTS,37.12536111-0.566861111UMTS
480,37.12536,-0.56686,Thangathi,Rural,GSM,37.12536-0.56686GSM
481,36.9988775,-0.566569352,Gakindu,Rural,GSM,36.9988775-0.566569352GSM
482,36.9988775,-0.566569352,Gakindu,Urban,UMTS,36.9988775-0.566569352UMTS
483,37.32016667,-0.566433333,Kirinyaga University_small_cell,Rural,UMTS,37.32016667-0.566433333UMTS
484,37.07554575,-0.565458329,Mihuti,Rural,GSM,37.07554575-0.565458329GSM
485,37.32443975,-0.565458294,Kutus,Rural,GSM,37.32443975-0.565458294GSM
486,37.32443975,-0.565458294,Kutus,Urban,UMTS,37.32443975-0.565458294UMTS
487,37.32443975,-0.565458294,Kutus,Rural,LTE,37.32443975-0.565458294LTE
488,37.05088889,-0.563916667,Mukurweini,Rural,GSM,37.05088889-0.563916667GSM
489,37.05088889,-0.563916667,Mukurweini,Rural,UMTS,37.05088889-0.563916667UMTS
490,37.04860075,-0.5612920370000001,Mukurweini,Rural,GSM,37.04860075-0.5612920370000001GSM
491,37.04860075,-0.5612920370000001,Mukurweini,Rural,UMTS,37.04860075-0.5612920370000001UMTS
492,39.39475946,-0.561013945,Mandogo,Rural,GSM,39.39475946-0.561013945GSM
493,39.39475946,-0.561013945,Mandogo,Rural,UMTS,39.39475946-0.561013945UMTS
494,37.36832954,-0.55740345,Kianjiru,Rural,GSM,37.36832954-0.55740345GSM
495,37.36832954,-0.55740345,Kianjiru,Rural,UMTS,37.36832954-0.55740345UMTS
496,38.21279121,-0.556292318,Kyuso,Rural,GSM,38.21279121-0.556292318GSM
497,38.21279121,-0.556292318,Kyuso,Rural,UMTS,38.21279121-0.556292318UMTS
498,36.94470972,-0.555181485,Othaya,Rural,GSM,36.94470972-0.555181485GSM
499,36.94470972,-0.555181485,Othaya,Urban,UMTS,36.94470972-0.555181485UMTS
500,36.94470833,-0.555180556,Othaya,Rural,LTE,36.94470833-0.555180556LTE
501,37.23999357,-0.5546259379999999,Baricho,Rural,GSM,37.23999357-0.5546259379999999GSM
502,37.23999357,-0.5546259379999999,Baricho,Urban,UMTS,37.23999357-0.5546259379999999UMTS
503,37.40283333,-0.55225,Difathas,Rural,GSM,37.40283333-0.55225GSM
504,37.40283333,-0.55225,Difathas,Urban,UMTS,37.40283333-0.55225UMTS
505,36.88872222,-0.550611111,Ihuririo,Rural,GSM,36.88872222-0.550611111GSM
506,36.88872222,-0.550611111,Ihuririo,Rural,UMTS,36.88872222-0.550611111UMTS
507,37.09086111,-0.548055556,EATON_Kanunga,Rural,GSM,37.09086111-0.548055556GSM
508,37.09086111,-0.548055556,EATON_Kanunga,Rural,UMTS,37.09086111-0.548055556UMTS
509,36.94443193,-0.547682153,Othaya,Rural,GSM,36.94443193-0.547682153GSM
510,36.94443193,-0.547682153,Othaya,Urban,UMTS,36.94443193-0.547682153UMTS
511,37.46166479,-0.543238034,Embu_Matakari,Rural,GSM,37.46166479-0.543238034GSM
512,37.46166479,-0.543238034,Embu_Matakari,Urban,UMTS,37.46166479-0.543238034UMTS
513,37.46166479,-0.543238034,Embu_Matakari,Rural,LTE,37.46166479-0.543238034LTE
514,37.45333128,-0.540738258,Embu_Kimathi,Urban,GSM,37.45333128-0.540738258GSM
515,37.45333128,-0.540738258,Embu_Kimathi,Urban,UMTS,37.45333128-0.540738258UMTS
516,37.45333128,-0.540738258,Embu_Kimathi,Urban,LTE,37.45333128-0.540738258LTE
517,37.24111,-0.5399,EATON_Riakiana,Rural,GSM,37.24111-0.5399GSM
518,37.24111111,-0.5399,EATON_Riakiana,Rural,UMTS,37.24111111-0.5399UMTS
519,37.45363889,-0.537694444,Embu_Bus_Park,Urban,GSM,37.45363889-0.537694444GSM
520,37.45363889,-0.537694444,Embu_Bus_Park,Urban,UMTS,37.45363889-0.537694444UMTS
521,37.43011111,-0.537444444,Gathoge,Rural,GSM,37.43011111-0.537444444GSM
522,37.43011111,-0.537444444,Gathoge,Rural,UMTS,37.43011111-0.537444444UMTS
523,37.19388151,-0.5374052570000001,Kibirigwi,Rural,GSM,37.19388151-0.5374052570000001GSM
524,37.19388151,-0.5374052570000001,Kibirigwi,Urban,UMTS,37.19388151-0.5374052570000001UMTS
525,37.45152778,-0.536277778,Embu_Comfort_Hotel,Urban,GSM,37.45152778-0.536277778GSM
526,37.45152778,-0.536277778,Embu_Comfort_Hotel,Urban,UMTS,37.45152778-0.536277778UMTS
527,37.45419444,-0.535388889,Embu_Fairview,Urban,GSM,37.45419444-0.535388889GSM
528,37.45419444,-0.535388889,Embu_Fairview,Urban,UMTS,37.45419444-0.535388889UMTS
529,37.44999788,-0.534627693,Embu_Exchange_WMX,Urban,GSM,37.44999788-0.534627693GSM
530,37.44999788,-0.534627693,Embu_Exchange_WMX,Urban,UMTS,37.44999788-0.534627693UMTS
531,37.4580536,-0.53351668,Embu_Kiambuthi,Urban,GSM,37.4580536-0.53351668GSM
532,37.4580536,-0.53351668,Embu_Kiambuthi,Urban,UMTS,37.4580536-0.53351668UMTS
533,37.4580536,-0.53351668,Embu_Kiambuthi,Urban,LTE,37.4580536-0.53351668LTE
534,37.13785278,-0.533097222,Ndimaini,Rural,GSM,37.13785278-0.533097222GSM
535,37.13785278,-0.533097222,Ndimaini,Rural,UMTS,37.13785278-0.533097222UMTS
536,37.11026868,-0.532127961,Gakuyu,Rural,GSM,37.11026868-0.532127961GSM
537,37.11026868,-0.532127961,Gakuyu,Rural,UMTS,37.11026868-0.532127961UMTS
538,37.29938889,-0.5275,Karia,Rural,GSM,37.29938889-0.5275GSM
539,37.29938889,-0.5275,Karia,Rural,UMTS,37.29938889-0.5275UMTS
540,38.402,-0.52584,Mitamisyi,Rural,GSM,38.402-0.52584GSM
541,38.402,-0.525838889,Mitamisyi,Rural,UMTS,38.402-0.525838889UMTS
542,37.35288889,-0.525555556,Rwambiti,Rural,GSM,37.35288889-0.525555556GSM
543,37.35288889,-0.525555556,,Rural,UMTS,37.35288889-0.525555556UMTS
544,37.26508333,-0.522194444,Kerugoya_Mukinduri,Rural,GSM,37.26508333-0.522194444GSM
545,37.26508333,-0.522194444,Kerugoya_Mukinduri,Rural,UMTS,37.26508333-0.522194444UMTS
546,38.582549,-0.520876,Mandongoi,Rural,GSM,38.582549-0.520876GSM
547,36.98138889,-0.519222222,Karima,Rural,GSM,36.98138889-0.519222222GSM
548,36.98138889,-0.519222222,Karima,Urban,UMTS,36.98138889-0.519222222UMTS
549,37.45583133,-0.517962512,Embu_Kangaru_WMX,Urban,GSM,37.45583133-0.517962512GSM
550,37.45583133,-0.517962512,Embu_Kangaru_WMX,Urban,UMTS,37.45583133-0.517962512UMTS
551,37.45583133,-0.517962512,Embu_Kangaru_WMX,Urban,LTE,37.45583133-0.517962512LTE
552,36.927890000000005,-0.51402,MAHIGA,Rural,GSM,36.927890000000005-0.51402GSM
553,36.92788889,-0.514019444,MAHIGA,Rural,UMTS,36.92788889-0.514019444UMTS
554,38.08445527,-0.511851863,Katse_Hill,Rural,GSM,38.08445527-0.511851863GSM
555,37.51972153,-0.511018678,Githimu,Rural,GSM,37.51972153-0.511018678GSM
556,37.51972153,-0.511018678,Githimu,Rural,UMTS,37.51972153-0.511018678UMTS
557,37.05369444,-0.508833333,Thekahuno,Rural,GSM,37.05369444-0.508833333GSM
558,37.05369444,-0.508833333,,Rural,UMTS,37.05369444-0.508833333UMTS
559,36.88970858,-0.507963476,GAturuturu,Rural,GSM,36.88970858-0.507963476GSM
560,36.88970858,-0.507963476,GAturuturu,Urban,UMTS,36.88970858-0.507963476UMTS
561,37.28027217,-0.507685673,Kerugoya_Kaitheri_WMX,Rural,GSM,37.28027217-0.507685673GSM
562,37.28027217,-0.507685673,Kerugoya_Kaitheri_WMX,Urban,UMTS,37.28027217-0.507685673UMTS
563,37.01276667,-0.505463683,Muthinga,Rural,GSM,37.01276667-0.505463683GSM
564,37.01276667,-0.505463683,Muthinga,Urban,UMTS,37.01276667-0.505463683UMTS
565,36.86878889,-0.504130556,EATON_Munyange,Rural,UMTS,36.86878889-0.504130556UMTS
566,36.868790000000004,-0.50413,EATON_Munyange,Rural,GSM,36.868790000000004-0.50413GSM
567,37.27816667,-0.5041111110000001,Kerugoya_Bus_Park,Rural,GSM,37.27816667-0.5041111110000001GSM
568,37.27816667,-0.5041111110000001,Kerugoya_Bus_Park,Urban,UMTS,37.27816667-0.5041111110000001UMTS
569,37.19847222,-0.499388889,Karima-ini,Rural,GSM,37.19847222-0.499388889GSM
570,37.19847222,-0.499388889,,Rural,UMTS,37.19847222-0.499388889UMTS
571,37.14752778,-0.497888889,Mwanda,Rural,GSM,37.14752778-0.497888889GSM
572,37.14752778,-0.497888889,Mwanda,Rural,UMTS,37.14752778-0.497888889UMTS
573,37.25277161,-0.497131062,Kiratina,Rural,GSM,37.25277161-0.497131062GSM
574,37.25277161,-0.497131062,,Rural,UMTS,37.25277161-0.497131062UMTS
575,37.28332779,-0.496297799,Kirinyaga County Council,Rural,GSM,37.28332779-0.496297799GSM
576,37.28332779,-0.496297799,,Urban,UMTS,37.28332779-0.496297799UMTS
577,37.35194031,-0.495742284,Kianyaga,Rural,GSM,37.35194031-0.495742284GSM
578,37.35194031,-0.495742284,Kianyaga,Urban,UMTS,37.35194031-0.495742284UMTS
579,37.45825,-0.495666667,Kangaru_Town,Rural,GSM,37.45825-0.495666667GSM
580,37.45825,-0.495666667,Kangaru_Town,Urban,UMTS,37.45825-0.495666667UMTS
581,36.95816667,-0.494888889,Kiandu,Rural,GSM,36.95816667-0.494888889GSM
582,36.95816667,-0.494888889,,Rural,UMTS,36.95816667-0.494888889UMTS
583,37.273049799999995,-0.494075776,Kerugoya,Rural,GSM,37.273049799999995-0.494075776GSM
584,37.273049799999995,-0.494075776,Kerugoya,Urban,UMTS,37.273049799999995-0.494075776UMTS
585,37.3991635,-0.492131489,Njukini,Rural,GSM,37.3991635-0.492131489GSM
586,37.3991635,-0.492131489,,Rural,UMTS,37.3991635-0.492131489UMTS
587,39.64886111,-0.487361111,Garissa_Bulla_Iftin,Rural,GSM,39.64886111-0.487361111GSM
588,39.64886111,-0.487361111,Garissa_Bulla_Iftin,Rural,UMTS,39.64886111-0.487361111UMTS
589,37.12687222,-0.487352778,EATON_Karatina_Karindundu,Rural,GSM,37.12687222-0.487352778GSM
590,37.12687222,-0.487352778,EATON_Karatina_Karindundu,Urban,UMTS,37.12687222-0.487352778UMTS
591,37.08186111,-0.486833333,Tumu_Tumu,Rural,GSM,37.08186111-0.486833333GSM
592,37.08186111,-0.486833333,Tumu_Tumu,Urban,UMTS,37.08186111-0.486833333UMTS
593,37.1216578,-0.482965673,Karatina_Town_WMX,Rural,GSM,37.1216578-0.482965673GSM
594,37.1216578,-0.482965673,Karatina_Town_WMX,Urban,UMTS,37.1216578-0.482965673UMTS
595,37.1216578,-0.482965673,Karatina_Town_WMX,Rural,LTE,37.1216578-0.482965673LTE
596,37.12388056,-0.4813,Shirikisho_Traders,Rural,LTE,37.12388056-0.4813LTE
597,37.12388007,-0.481299155,Shirikisho_Traders,Rural,GSM,37.12388007-0.481299155GSM
598,37.12388007,-0.481299155,Shirikisho_Traders,Urban,UMTS,37.12388007-0.481299155UMTS
599,37.48277632,-0.481299111,Gatunduri,Rural,GSM,37.48277632-0.481299111GSM
600,37.48277632,-0.481299111,Gatunduri,Rural,UMTS,37.48277632-0.481299111UMTS
601,37.12776903,-0.481021401,Karatina_Exchange,Rural,GSM,37.12776903-0.481021401GSM
602,37.12776903,-0.481021401,Karatina_Exchange,Urban,UMTS,37.12776903-0.481021401UMTS
603,37.12776903,-0.481021401,Karatina_Exchange,Rural,LTE,37.12776903-0.481021401LTE
604,39.64782005,-0.477965806,Garissa_Cereals,Rural,GSM,39.64782005-0.477965806GSM
605,39.64782005,-0.477965806,Garissa_Cereals,Rural,UMTS,39.64782005-0.477965806UMTS
606,37.46319444,-0.47708333299999994,Mutunduri,Rural,GSM,37.46319444-0.47708333299999994GSM
607,37.46319444,-0.47708333299999994,Mutunduri,Urban,UMTS,37.46319444-0.47708333299999994UMTS
608,37.59923889,-0.47703888899999997,Ugweri,Rural,GSM,37.59923889-0.47703888899999997GSM
609,37.59923889,-0.47703888899999997,Ugweri,Rural,UMTS,37.59923889-0.47703888899999997UMTS
610,37.23610459,-0.474355315,Kagumo,Rural,GSM,37.23610459-0.474355315GSM
611,37.23610459,-0.474355315,Kagumo,Urban,UMTS,37.23610459-0.474355315UMTS
612,37.1764,-0.474355,Kiangai,Rural,GSM,37.1764-0.474355GSM
613,37.1764,-0.474355,Kiangai,Rural,UMTS,37.1764-0.474355UMTS
614,39.643121,-0.47069799999999995,Garissa_Province_Estate,Rural,GSM,39.643121-0.47069799999999995GSM
615,39.643121,-0.47069799999999995,Garissa_Province_Estate,Rural,UMTS,39.643121-0.47069799999999995UMTS
616,39.643121,-0.47069799999999995,Garissa_Province_Estate,Rural,LTE,39.643121-0.47069799999999995LTE
617,36.93248723,-0.470466809,Wamagana,Rural,GSM,36.93248723-0.470466809GSM
618,36.93248723,-0.470466809,Wamagana,Urban,UMTS,36.93248723-0.470466809UMTS
619,39.605,-0.46905555600000004,Garissa Madogo Mosque,Urban,GSM,39.605-0.46905555600000004GSM
620,39.605,-0.46905555600000004,,Urban,UMTS,39.605-0.46905555600000004UMTS
621,37.50811111,-0.46855555600000004,Karingari,Rural,GSM,37.50811111-0.46855555600000004GSM
622,37.50811111,-0.46855555600000004,Karingari,Rural,UMTS,37.50811111-0.46855555600000004UMTS
623,37.08991667,-0.467638889,Kaiyaba,Rural,GSM,37.08991667-0.467638889GSM
624,37.08991667,-0.467638889,Kaiyaba,Rural,UMTS,37.08991667-0.467638889UMTS
625,36.88776409,-0.46713377700000003,Ihari,Rural,GSM,36.88776409-0.46713377700000003GSM
626,36.88776409,-0.46713377700000003,Ihari,Urban,UMTS,36.88776409-0.46713377700000003UMTS
627,37.04491667,-0.46594444399999996,Marua,Rural,GSM,37.04491667-0.46594444399999996GSM
628,37.04491667,-0.46594444399999996,Marua,Rural,UMTS,37.04491667-0.46594444399999996UMTS
629,38.26255556,-0.464611111,Twimyua_Hill,Rural,GSM,38.26255556-0.464611111GSM
630,38.26255556,-0.464611111,Twimyua_Hill,Rural,UMTS,38.26255556-0.464611111UMTS
631,36.97597222,-0.464416667,Ithenguri,Rural,GSM,36.97597222-0.464416667GSM
632,36.97597222,-0.464416667,,Rural,UMTS,36.97597222-0.464416667UMTS
633,37.72083674,-0.464356149,Kanyuambora,Rural,GSM,37.72083674-0.464356149GSM
634,37.72083674,-0.464356149,Kanyuambora,Rural,UMTS,37.72083674-0.464356149UMTS
635,39.65308333,-0.462944444,Garissa_Bulla_County,Rural,GSM,39.65308333-0.462944444GSM
636,39.65308333,-0.462944444,Garissa_Bulla_County,Urban,UMTS,39.65308333-0.462944444UMTS
637,39.65308333,-0.462944444,Garissa_Bulla_County,Urban,LTE,39.65308333-0.462944444LTE
638,37.53972193,-0.46130088799999996,Karue_Hill,Rural,GSM,37.53972193-0.46130088799999996GSM
639,37.53972193,-0.46130088799999996,Karue_Hill,Urban,UMTS,37.53972193-0.46130088799999996UMTS
640,37.63277939,-0.46046761799999997,Karurumo,Rural,GSM,37.63277939-0.46046761799999997GSM
641,37.63277939,-0.46046761799999997,Karurumo,Rural,UMTS,37.63277939-0.46046761799999997UMTS
642,39.66405556,-0.459805556,Garissa_Bulla_Mzuri,Rural,GSM,39.66405556-0.459805556GSM
643,39.66405556,-0.459805556,,Urban,UMTS,39.66405556-0.459805556UMTS
644,36.86081909,-0.459356695,Gatumbiro,Rural,GSM,36.86081909-0.459356695GSM
645,36.86081909,-0.459356695,Gatumbiro,Rural,UMTS,36.86081909-0.459356695UMTS
646,36.99859971,-0.459078926,Gatitu,Rural,GSM,36.99859971-0.459078926GSM
647,36.99859971,-0.459078926,Gatitu,Urban,UMTS,36.99859971-0.459078926UMTS
648,39.63615315,-0.45880086,Garissa_Windsor,Rural,GSM,39.63615315-0.45880086GSM
649,39.63615315,-0.45880086,Garissa_Windsor,Rural,UMTS,39.63615315-0.45880086UMTS
650,39.63615315,-0.45880086,Garissa_Windsor,Rural,LTE,39.63615315-0.45880086LTE
651,37.14216667,-0.457583333,Kiarithaini,Rural,GSM,37.14216667-0.457583333GSM
652,37.14216667,-0.457583333,,Rural,UMTS,37.14216667-0.457583333UMTS
653,37.39583009,-0.45713460899999997,Gitoba,Rural,GSM,37.39583009-0.45713460899999997GSM
654,37.39583009,-0.45713460899999997,Gitoba,Rural,UMTS,37.39583009-0.45713460899999997UMTS
655,37.02498914,-0.455468133,Muruguru,Rural,GSM,37.02498914-0.455468133GSM
656,37.02498914,-0.455468133,Muruguru,Rural,UMTS,37.02498914-0.455468133UMTS
657,39.63643094,-0.45463456700000004,Garissa_Bulla_Sheikh,Rural,GSM,39.63643094-0.45463456700000004GSM
658,39.63643094,-0.45463456700000004,,Rural,UMTS,39.63643094-0.45463456700000004UMTS
659,39.642753000000006,-0.45381499999999997,Garissa_Exchange,Rural,GSM,39.642753000000006-0.45381499999999997GSM
660,39.642753000000006,-0.45381499999999997,Garissa_Exchange,Rural,UMTS,39.642753000000006-0.45381499999999997UMTS
661,39.642753000000006,-0.45381499999999997,Garissa_Exchange,Rural,LTE,39.642753000000006-0.45381499999999997LTE
662,37.78889369,-0.453246021,Ishiara,Rural,GSM,37.78889369-0.453246021GSM
663,37.78889369,-0.453246021,Ishiara,Urban,UMTS,37.78889369-0.453246021UMTS
664,39.64,-0.45297222200000004,Garissa_Windsor,Rural,GSM,39.64-0.45297222200000004GSM
665,39.64,-0.45297222200000004,Garissa_Windsor,Rural,UMTS,39.64-0.45297222200000004UMTS
666,37.11,-0.451166667,Unjiru,Rural,GSM,37.11-0.451166667GSM
667,37.11,-0.451166667,,Rural,UMTS,37.11-0.451166667UMTS
668,39.64415833,-0.451105556,Garissa Getune School,Rural,GSM,39.64415833-0.451105556GSM
669,39.64415833,-0.451105556,Garissa_Getune_School,Rural,UMTS,39.64415833-0.451105556UMTS
670,39.642524,-0.44930200000000003,Garissa_Ngulet,Rural,GSM,39.642524-0.44930200000000003GSM
671,39.642524,-0.44930200000000003,Garissa_Ngulet,Rural,UMTS,39.642524-0.44930200000000003UMTS
672,39.642524,-0.44930200000000003,Garissa_Ngulet,Rural,LTE,39.642524-0.44930200000000003LTE
673,39.66205908,-0.449268357,Garissa_University_SmallCell,Urban,UMTS,39.66205908-0.449268357UMTS
674,37.24638258,-0.44852428200000005,Karaini,Rural,GSM,37.24638258-0.44852428200000005GSM
675,37.24638258,-0.44852428200000005,Karaini,Urban,UMTS,37.24638258-0.44852428200000005UMTS
676,39.636356,-0.44680200000000003,Garissa_Bulla_Punda,Rural,GSM,39.636356-0.44680200000000003GSM
677,39.636356,-0.44680200000000003,Garissa_Bulla_Punda,Rural,UMTS,39.636356-0.44680200000000003UMTS
678,36.90026434,-0.44658005,Tetu,Rural,GSM,36.90026434-0.44658005GSM
679,37.34721798,-0.44658000000000003,Karumandi,Rural,GSM,37.34721798-0.44658000000000003GSM
680,37.34721798,-0.44658000000000003,,Rural,UMTS,37.34721798-0.44658000000000003UMTS
681,39.647253000000006,-0.443529,Garissa_Alum_Adan,Rural,GSM,39.647253000000006-0.443529GSM
682,39.647253000000006,-0.443529,Garissa_Alum_Adan,Urban,UMTS,39.647253000000006-0.443529UMTS
683,39.65337572,-0.443246698,Garissa_Livestock,Rural,GSM,39.65337572-0.443246698GSM
684,39.65337572,-0.443246698,Garissa_Livestock,Rural,UMTS,39.65337572-0.443246698UMTS
685,37.31082835,-0.44241370799999996,Karikoini,Rural,GSM,37.31082835-0.44241370799999996GSM
686,37.31082835,-0.44241370799999996,Karikoini,Urban,UMTS,37.31082835-0.44241370799999996UMTS
687,39.65948695,-0.439080404,Garissa_Bulla_Market,Rural,GSM,39.65948695-0.439080404GSM
688,39.65948695,-0.439080404,Garissa_Bulla_Market,Urban,UMTS,39.65948695-0.439080404UMTS
689,36.95119444,-0.438861111,Ngangarithi,Rural,GSM,36.95119444-0.438861111GSM
690,36.95119444,-0.438861111,Ngangarithi,Rural,UMTS,36.95119444-0.438861111UMTS
691,36.91172222,-0.438861111,Munuga_ini,Urban,GSM,36.91172222-0.438861111GSM
692,36.91172222,-0.438861111,Munuga_ini,Urban,UMTS,36.91172222-0.438861111UMTS
693,39.659325,-0.438833,Garissa_Bulla_Market,Rural,LTE,39.659325-0.438833LTE
694,39.64136111,-0.438638889,Garissa_Technical,Urban,GSM,39.64136111-0.438638889GSM
695,39.64136111,-0.438638889,Garissa_Technical,Urban,UMTS,39.64136111-0.438638889UMTS
696,39.64136111,-0.438638889,Garissa_Technical,Urban,UMTS,39.64136111-0.438638889UMTS
697,39.64136111,-0.438638889,Garissa_Technical,Urban,LTE,39.64136111-0.438638889LTE
698,36.96109893,-0.438525204,Ruringu,Urban,GSM,36.96109893-0.438525204GSM
699,36.96109893,-0.438525204,Ruringu,Rural,UMTS,36.96109893-0.438525204UMTS
700,37.06202778,-0.437611111,Githima,Rural,GSM,37.06202778-0.437611111GSM
701,37.06202778,-0.437611111,,Rural,UMTS,37.06202778-0.437611111UMTS
702,37.19411111,-0.436972222,Kigatha,Rural,GSM,37.19411111-0.436972222GSM
703,37.19411111,-0.436972222,,Rural,UMTS,37.19411111-0.436972222UMTS
704,39.65019444,-0.43627777799999995,Garissa_Bulla_Riig,Rural,GSM,39.65019444-0.43627777799999995GSM
705,39.65019444,-0.43627777799999995,Garissa_Bulla_Riig,Rural,UMTS,39.65019444-0.43627777799999995UMTS
706,36.96859909,-0.433525648,Nyeri_Sikuta,Rural,GSM,36.96859909-0.433525648GSM
707,36.96859909,-0.433525648,Nyeri_Sikuta,Rural,UMTS,36.96859909-0.433525648UMTS
708,36.96859909,-0.433525648,Nyeri_Sikuta,Rural,LTE,36.96859909-0.433525648LTE
709,37.47860956,-0.432970087,Manyatta,Rural,GSM,37.47860956-0.432970087GSM
710,37.47860956,-0.432970087,Manyatta,Urban,UMTS,37.47860956-0.432970087UMTS
711,36.981,-0.432472222,Nyeri_Kagayu,Urban,GSM,36.981-0.432472222GSM
712,36.981,-0.432472222,Nyeri_Kagayu,Urban,UMTS,36.981-0.432472222UMTS
713,36.981,-0.432472222,Nyeri_Kagayu,Urban,LTE,36.981-0.432472222LTE
714,39.665525,-0.43226111100000003,Garissa_Bulla_Quba,Rural,GSM,39.665525-0.43226111100000003GSM
715,39.665525,-0.43226111100000003,Garissa_Bulla_Quba,Rural,UMTS,39.665525-0.43226111100000003UMTS
716,39.665525,-0.43226111100000003,Garissa_Bulla_Quba,Rural,LTE,39.665525-0.43226111100000003LTE
717,37.13860259,-0.432136865,Gitimaini,Rural,GSM,37.13860259-0.432136865GSM
718,37.13860259,-0.432136865,Gitimaini,Urban,UMTS,37.13860259-0.432136865UMTS
719,37.16668611,-0.430333333,EATON_Ihwagi,Rural,GSM,37.16668611-0.430333333GSM
720,37.16668611,-0.430333333,EATON_Ihwagi,Rural,UMTS,37.16668611-0.430333333UMTS
721,36.94162222,-0.429975,Nyeri_Ring_Road,Urban,GSM,36.94162222-0.429975GSM
722,36.94162222,-0.429975,Nyeri_Ring_Road,Urban,UMTS,36.94162222-0.429975UMTS
723,37.37913889,-0.42780555600000003,Kiambatha,Rural,GSM,37.37913889-0.42780555600000003GSM
724,37.37913889,-0.42780555600000003,,Rural,UMTS,37.37913889-0.42780555600000003UMTS
725,36.92877778,-0.427388889,Kamakwa,Rural,GSM,36.92877778-0.427388889GSM
726,36.92877778,-0.427388889,Kamakwa,Urban,UMTS,36.92877778-0.427388889UMTS
727,36.95472778,-0.42700000000000005,Nyeri_Kimathi,Urban,GSM,36.95472778-0.42700000000000005GSM
